gene	hits	maxp	avg_af	avg_maf	avg_beta
Temecula1_04230|Temecula1_04240	7	8.448550002027124	0.301	0.301	0.9459999999999998
Temecula1_13560	22	8.79317412396815	0.17300000000000001	0.17300000000000001	1.1400000000000003
Temecula1_13790	3	8.832682665251824	0.19266666666666665	0.19266666666666665	1.1033333333333335
Temecula1_13120	3	8.832682665251824	0.19266666666666665	0.19266666666666665	1.1033333333333335
Temecula1_11810	3	8.832682665251824	0.19266666666666665	0.19266666666666665	1.1033333333333335
Temecula1_19910	22	8.79860287567955	0.2210909090909091	0.2210909090909091	1.0690909090909089
Temecula1_12670	22	9.402304814074487	0.18800000000000006	0.18800000000000006	1.16
Temecula1_04150	22	9.402304814074487	0.18800000000000006	0.18800000000000006	1.16
Temecula1_16470	9	8.931814138253838	0.19500000000000003	0.19500000000000003	1.11
Temecula1_10890	10	10.910094888560602	0.19549999999999995	0.19549999999999995	1.2419999999999998
Temecula1_24490	30	9.060480747381382	0.20096666666666677	0.20096666666666677	1.1136666666666668
Temecula1_14340	30	9.060480747381382	0.20096666666666677	0.20096666666666677	1.1136666666666668
Temecula1_04250|Temecula1_04260	7	8.53313237964589	0.17999999999999997	0.17999999999999997	1.11
Temecula1_13060	12	9.452225294612177	0.2984166666666667	0.2984166666666667	1.1158333333333337
Temecula1_19880	12	9.452225294612177	0.2984166666666667	0.2984166666666667	1.1158333333333337
Temecula1_24510	5	8.866461091629782	0.233	0.233	1.06
Temecula1_14360	5	8.866461091629782	0.233	0.233	1.06
Temecula1_18460	22	10.94692155651658	0.338	0.338	1.1400000000000003
Temecula1_12400	23	10.94692155651658	0.338	0.338	1.1360869565217393
Temecula1_13540	14	10.559090917934782	0.15799999999999997	0.15799999999999997	1.2799999999999998
Temecula1_11170	15	8.54821356447571	0.06020000000000001	0.06020000000000001	1.7199999999999998
Temecula1_20570	3	8.54821356447571	0.0602	0.0602	1.72
Temecula1_10910	1	8.79317412396815	0.173	0.173	1.14
Temecula1_13080|Temecula1_13090	1	8.448550002027124	0.301	0.301	0.946
Temecula1_18470	1	8.767003889607846	0.338	0.338	1.05
Temecula1_02420	1	8.718966632752272	0.15	0.15	1.61
Temecula1_03530	1	8.718966632752272	0.15	0.15	1.61
